Index	Word	Cluster
27776	mau	3
27777	bushes	3
27778	censorware	0
27779	landsat	1
27780	rejoin	4
27781	videogames	4
27782	juniors	3
27783	symbolist	3
27784	freshly	4
27785	manley	4
27786	caustic	4
27787	toro	1
27788	welded	3
27789	boudinot	0
27790	postel	3
27791	wuthering	3
27792	tzara	2
27793	filipinos	3
27794	crawl	4
27795	cohabitation	1
27796	addictions	0
27797	peri	0
27798	inseparable	2
27799	transplantation	1
27800	atrial	1
27801	massimo	1
27802	komm	4
27803	restructured	1
27804	mh	0
27805	dict	0
27806	bathsheba	4
27807	peaking	2
27808	isi	2
27809	vl	4
27810	showcased	0
27811	intractable	2
27812	objectionable	4
27813	ferrara	1
27814	etienne	0
27815	enzymatic	1
27816	antiretroviral	0
27817	sousa	4
27818	breakthroughs	4
27819	magdalen	1
27820	gide	2
27821	kalamazoo	3
27822	fictions	2
27823	friendships	2
27824	xu	4
27825	loa	4
27826	passively	2
27827	octavia	2
27828	tarkovsky	0
27829	crook	2
27830	limelight	4
27831	superboy	4
27832	hoyt	3
27833	ecma	1
27834	harappa	2
27835	ams	4
27836	encampment	0
27837	vet	3
27838	hauk	4
27839	mueller	3
27840	panned	4
27841	tempting	0
27842	tristram	4
27843	chicagoans	2
27844	mctell	2
27845	relegation	4
27846	radon	1
27847	superfluid	2
27848	teh	0
27849	erinyes	4
27850	favourites	3
27851	overtake	2
27852	substituents	3
27853	conn	0
27854	deserving	3
27855	assad	0
27856	angelina	4
27857	incubation	0
27858	evicted	4
27859	cays	1
27860	stains	2
27861	klansmen	0
27862	reindeer	2
27863	yag	1
27864	cohomology	0
27865	venizelos	1
27866	persuasive	0
27867	coltrane	3
27868	bahia	1
27869	maclachlan	4
27870	arcadius	0
27871	sagittarius	0
27872	avowed	4
27873	johanna	3
27874	pheromones	3
27875	runequest	4
27876	tracer	3
27877	petrochemical	1
27878	looksmart	3
27879	zoe	0
27880	eeg	1
27881	wanna	4
27882	sexton	2
27883	customized	1
27884	princip	2
27885	dew	0
27886	positivists	4
27887	theosophical	1
27888	furthering	0
27889	coward	0
27890	segmentation	3
27891	montenegrin	0
27892	herding	1
27893	zeroes	3
27894	traffickers	4
27895	tenochtitlan	1
27896	tactile	0
27897	glendale	1
27898	unsettled	4
27899	pies	1
27900	nee	0
27901	drummond	0
27902	lutes	0
27903	straps	1
27904	spotting	1
27905	deflation	4
27906	freddy	3
27907	buttocks	0
27908	pertains	4
27909	cabo	1
27910	pipelining	4
27911	livius	3
27912	allegiances	1
27913	aloes	0
27914	configure	2
27915	ralf	2
27916	notified	3
27917	swollen	1
27918	clos	1
27919	universalists	2
27920	moxie	2
27921	lapland	2
27922	loeb	2
27923	rta	0
27924	lordship	3
27925	polemics	1
27926	cecilia	0
27927	resilient	4
27928	sosa	1
27929	gamut	1
27930	anesthesia	4
27931	conquers	0
27932	accountancy	2
27933	bhangra	3
27934	merkel	0
27935	verbally	2
27936	wat	0
27937	kalat	4
27938	trappings	2
27939	salomon	2
27940	diggers	0
27941	chosenness	1
27942	compassionate	0
27943	anaesthesia	4
27944	wes	4
27945	econometrics	1
27946	bibliographies	0
27947	berkelium	2
27948	hideous	3
27949	zionists	0
27950	softened	4
27951	encoders	4
27952	seniors	0
27953	worsening	0
27954	sleeper	3
27955	mulholland	3
27956	vries	4
27957	mendicant	2
27958	submissions	2
27959	tribulation	4
27960	evangelists	1
27961	jehoash	2
27962	acetone	4
27963	ritz	4
27964	mcvie	1
27965	kindred	0
27966	mediums	2
27967	verus	4
27968	elbows	2
27969	implausible	0
27970	battlestar	1
27971	durand	4
27972	chalker	3
27973	darrow	0
27974	aiken	0
27975	ucl	3
27976	slaying	4
27977	disordered	3
27978	frau	3
27979	guillotine	1
27980	inspected	0
27981	irina	0
27982	housewife	3
27983	gau	4
27984	photosynthetic	0
27985	boomerangs	1
27986	unsurprisingly	0
27987	shakti	1
27988	haggai	4
27989	wandered	3
27990	disarray	2
27991	bashir	2
27992	meticulous	1
27993	ettore	3
27994	loudly	1
27995	ghola	2
27996	frauds	0
27997	stiffness	1
27998	prophylaxis	0
27999	nicea	0
28000	towel	0
28001	mulligan	0
28002	trainee	4
28003	stag	3
28004	doolittle	1
28005	shear	2
28006	cuyahoga	3
28007	cog	4
28008	weeping	1
28009	customization	2
28010	azeri	1
28011	windy	0
28012	forties	3
28013	archetypes	0
28014	sld	1
28015	starters	2
28016	bir	2
28017	poetical	2
28018	kolkata	0
28019	bgcolor	1
28020	cysteine	2
28021	vargas	1
28022	schenectady	0
28023	hedonistic	3
28024	arran	3
28025	counterweight	2
28026	roach	0
28027	staunchly	1
28028	burney	3
28029	sloane	3
28030	ying	2
28031	harming	3
28032	dvb	4
28033	abhidharma	2
28034	wrongful	4
28035	sojourn	1
28036	erfurt	2
28037	entailed	0
28038	obeying	0
28039	backus	4
28040	aspectual	4
28041	uml	1
28042	toughness	4
28043	shinoda	2
28044	minestrone	3
28045	spaniard	0
28046	clumps	4
28047	initialism	3
28048	islas	1
28049	pontifex	4
28050	harvests	1
28051	healy	1
28052	montesquieu	0
28053	cognitivism	2
28054	negev	3
28055	overriding	3
28056	impotence	2
28057	transcendence	4
28058	salim	1
28059	dai	3
28060	nea	4
28061	keiretsu	0
28062	conceives	0
28063	sauron	3
28064	tempted	1
28065	irritating	3
28066	dispensation	4
28067	alfons	0
28068	socialite	0
28069	lump	4
28070	jama	3
28071	nanny	0
28072	batasuna	2
28073	chew	3
28074	namespace	4
28075	despise	2
28076	tachi	2
28077	demonstrative	3
28078	heroines	1
28079	plectrum	4
28080	freikorps	4
28081	legislated	4
28082	iconoclastic	2
28083	hatched	0
28084	erskine	4
28085	gundobad	0
28086	relented	1
28087	whipple	2
28088	christianization	0
28089	siggraph	3
28090	reestablished	0
28091	strives	4
28092	enroll	3
28093	antipopes	1
28094	microelectronics	1
28095	undue	2
28096	hyperthyroidism	1
28097	waterproof	2
28098	fives	4
28099	desktops	0
28100	egan	2
28101	quarantine	4
28102	prostrate	3
28103	paw	1
28104	ley	0
28105	realignment	0
28106	gujarati	1
28107	karelian	4
28108	leprosy	1
28109	aptitude	2
28110	wealthier	4
28111	uterine	4
28112	reductio	4
28113	fluidity	3
28114	cartwright	2
28115	ribosome	4
28116	gand	3
28117	crb	3
28118	venona	1
28119	phalanx	2
28120	pelvis	3
28121	litigants	4
28122	harwood	0
28123	abyssinia	0
28124	blackboard	4
28125	rationally	1
28126	ludovico	1
28127	intelligences	3
28128	holloway	1
28129	safest	0
28130	asterisk	2
28131	kilobyte	3
28132	stanislavski	4
28133	winger	1
28134	birthright	1
28135	counterattack	4
28136	philosophie	1
28137	overtures	2
28138	hari	0
28139	tod	0
28140	unlicensed	1
28141	capsules	4
28142	vir	2
28143	blvd	1
28144	braking	4
28145	subgenres	4
28146	caterpillars	0
28147	pelican	2
28148	moveable	3
28149	rocked	0
28150	lamo	3
28151	dissipate	1
28152	croft	3
28153	hartman	1
28154	safavid	2
28155	stilgar	2
28156	endeavoured	2
28157	onscreen	3
28158	converged	1
28159	rename	0
28160	olivia	2
28161	chong	3
28162	pygmalion	0
28163	relator	4
28164	saud	4
28165	ahern	0
28166	rees	2
28167	allergies	4
28168	insecticide	2
28169	cois	2
28170	upscale	0
28171	perturbations	0
28172	mta	2
28173	jer	2
28174	infirmary	2
28175	insurer	4
28176	chronologically	2
28177	bridgewater	3
28178	rainier	0
28179	unchanging	4
28180	transplanted	0
28181	smoothness	1
28182	valentinus	4
28183	sieges	1
28184	carbonic	2
28185	broughton	0
28186	yar	4
28187	restraints	1
28188	appleseed	1
28189	inconvenient	4
28190	coburg	3
28191	eratosthenes	2
28192	laughed	0
28193	demonstrably	4
28194	whitehouse	1
28195	parked	0
28196	micronesian	1
28197	epistemic	4
28198	masts	4
28199	franck	4
28200	hortense	0
28201	expander	3
28202	centromere	3
28203	distributive	1
28204	jura	0
28205	baskets	0
28206	birka	0
28207	fluke	0
28208	residuals	1
28209	wt	2
28210	dewitt	1
28211	shockwave	2
28212	illuminate	4
28213	hawala	1
28214	ductile	1
28215	fealty	3
28216	mauro	4
28217	restraining	4
28218	validation	2
28219	firefly	3
28220	sickly	4
28221	belarusians	4
28222	tetrahedral	3
28223	grits	0
28224	mcgee	0
28225	undulating	2
28226	desks	4
28227	slug	2
28228	karloff	2
28229	shadowy	2
28230	bangalore	1
28231	blume	3
28232	exposures	3
28233	pozna	3
28234	depriving	2
28235	hips	0
28236	dutton	3
28237	evoked	4
28238	dci	2
28239	upheavals	1
28240	semantically	4
28241	afloat	0
28242	wingers	3
28243	ammianus	1
28244	jacobin	3
28245	ripley	1
28246	biosynthesis	2
28247	fanatical	4
28248	lug	0
28249	hilaire	0
28250	attends	4
28251	inasmuch	0
28252	hydride	0
28253	ding	4
28254	cdf	3
28255	broglie	4
28256	barclay	4
28257	sorbonne	2
28258	mistral	0
28259	salinas	2
28260	tammy	0
28261	bryozoans	3
28262	guts	3
28263	covertly	3
28264	insulted	3
28265	versatility	1
28266	hammerstein	3
28267	manny	1
28268	porfirio	1
28269	repulsive	3
28270	shilling	2
28271	poetics	2
28272	nazarene	0
28273	gradients	3
28274	hijack	0
28275	heller	0
28276	masada	1
28277	afghani	4
28278	levers	3
28279	kor	2
28280	lapse	2
28281	assembl	1
28282	kingfisher	4
28283	loaf	4
28284	olam	4
28285	eliezer	0
28286	gunnery	4
28287	fatima	3
28288	protestors	1
28289	musket	2
28290	lamar	4
28291	taxpayer	4
28292	copeland	2
28293	amore	4
28294	sidon	1
28295	korfball	4
28296	lewes	0
28297	binder	0
28298	tyres	3
28299	vcr	3
28300	hexagrams	4
28301	tijuana	1
28302	yr	3
28303	unfolding	0
28304	supplant	4
28305	fragrance	2
28306	andersson	1
28307	lea	3
28308	yyyy	1
28309	waved	0
28310	ovens	1
28311	briefing	2
28312	dunst	1
28313	untimely	2
28314	gillespie	0
28315	generalised	4
28316	stabbing	4
28317	zbigniew	2
28318	ogg	3
28319	coniferous	2
28320	synods	1
28321	laps	2
28322	wraith	3
28323	auditors	2
28324	livia	0
28325	impeded	1
28326	hernando	2
28327	bosniaks	1
28328	satsuma	3
28329	hinge	3
28330	szl	2
28331	ultima	4
28332	contagious	3
28333	scalars	2
28334	automate	4
28335	obese	0
28336	cochin	1
28337	konami	0
28338	woolf	4
28339	contenders	0
28340	asin	0
28341	vineyards	1
28342	rainwater	0
28343	stillborn	4
28344	robustness	0
28345	appeasement	2
28346	emptying	3
28347	psychedelics	0
28348	counselor	0
28349	denise	1
28350	lcds	0
28351	andersonville	2
28352	inspirational	4
28353	vav	3
28354	nissan	4
28355	jirga	2
28356	deployments	3
28357	looters	4
28358	shaikh	0
28359	fret	1
28360	alam	1
28361	akihabara	2
28362	fibrosis	4
28363	scarlatti	1
28364	profane	3
28365	rationalists	4
28366	gabonese	3
28367	aviators	1
28368	hershey	1
28369	pertinent	0
28370	lamarr	2
28371	beggar	4
28372	almagro	1
28373	emptied	2
28374	pathfinder	1
28375	convenes	3
28376	hauled	2
28377	bitnet	4
28378	invokes	2
28379	fleas	2
28380	zseries	4
28381	udo	1
28382	bethe	2
28383	dara	1
28384	mistletoe	3
28385	ouest	0
28386	sinusoidal	0
28387	broca	1
28388	iterated	0
28389	barefoot	1
28390	pergamon	3
28391	convene	3
28392	constructors	0
28393	papandreou	0
28394	americium	3
28395	kilns	0
28396	absurdum	2
28397	toru	1
28398	marcellinus	1
28399	judoka	0
28400	tong	1
28401	pavement	0
28402	soared	3
28403	ashur	3
28404	shouts	4
28405	ephemeral	1
28406	raul	0
28407	nig	2
28408	anniversaries	0
28409	davidian	0
28410	grozny	3
28411	metis	0
28412	penalized	1
28413	beheading	0
28414	shebaa	0
28415	jaffa	3
28416	gli	1
28417	koine	4
28418	samba	1
28419	sephardim	1
28420	munro	3
28421	presbyter	2
28422	bellarmine	3
28423	narrowest	0
28424	tter	4
28425	pesos	3
28426	flashes	1
28427	arcane	1
28428	aye	0
28429	fuze	1
28430	debilitating	1
28431	jagged	3
28432	speculators	0
28433	chalice	3
28434	trendy	2
28435	dividends	4
28436	yun	2
28437	aeacus	3
28438	serpentine	0
28439	apollonius	2
28440	barrie	3
28441	pounder	3
28442	embark	3
28443	sanjay	2
28444	miyamoto	4
28445	sock	1
28446	typefaces	0
28447	lublin	3
28448	accommodating	4
28449	smashed	3
28450	dollfuss	3
28451	illuminating	4
28452	incense	1
28453	dizziness	2
28454	canadiens	2
28455	caesars	4
28456	cetus	2
28457	imprecise	4
28458	deepening	3
28459	malthusian	4
28460	buffet	0
28461	wetter	1
28462	ringing	1
28463	mechanised	3
28464	wozniak	0
28465	kirkpatrick	3
28466	landforms	0
28467	rapidity	2
28468	sportscaster	0
28469	mathew	3
28470	legates	4
28471	barbiturates	3
28472	generalizes	2
28473	natchez	0
28474	cemeteries	3
28475	blasphemous	1
28476	conti	0
28477	levelled	3
28478	fatality	2
28479	sark	3
28480	pds	0
28481	tamar	3
28482	seamless	2
28483	lengthened	3
28484	abdicates	2
28485	liters	0
28486	tenniel	2
28487	tsang	4
28488	gratitude	3
28489	eclipsing	4
28490	disallowed	1
28491	mockingbird	4
28492	iota	2
28493	uncover	4
28494	rehoboam	1
28495	shipper	3
28496	skopje	1
28497	mascarenes	2
28498	worcestershire	2
28499	topologically	1
28500	hexagram	4
28501	egon	2
28502	rostock	1
28503	unwieldy	2
28504	fleischmann	3
28505	wiping	3
28506	silla	4
28507	lollard	0
28508	approximating	2
28509	ef	4
28510	zambezi	4
28511	sufferings	2
28512	sherry	3
28513	maturation	2
28514	gagauz	3
28515	stu	4
28516	negroes	2
28517	pia	1
28518	elitism	3
28519	pickens	1
28520	axum	4
28521	farley	4
28522	sturgeon	0
28523	chapelle	0
28524	roaring	2
28525	midgard	4
28526	ubangi	1
28527	unreachable	1
28528	cultic	4
28529	peng	1
28530	backers	4
28531	barring	2
28532	splashdown	4
28533	dorians	0
28534	andalusian	1
28535	anacreon	4
28536	lz	4
28537	schisms	4
28538	ravi	2
28539	boomers	0
28540	bryson	4
28541	bartolomeo	3
28542	vom	0
28543	angiotensin	0
28544	pathogenic	2
28545	fitz	0
28546	personage	4
28547	barak	2
28548	centimetre	1
28549	baa	1
28550	satirized	4
28551	polymorphism	4
28552	jena	3
28553	hirsch	0
28554	amides	1
28555	slum	4
28556	alvar	2
28557	digitized	4
28558	betrothal	4
28559	dorsey	1
28560	engendered	0
28561	uphill	3
28562	fleshy	4
28563	shattering	4
28564	bolivar	0
28565	ezek	0
28566	rafter	4
28567	souvenirs	1
28568	dario	4
28569	assurances	2
28570	lumi	2
28571	valois	1
28572	hindsight	0
28573	perceives	4
28574	perpetrated	2
28575	counterfeit	4
28576	cinnamon	0
28577	thoreau	3
28578	interstitial	1
28579	gallifrey	3
28580	securely	4
28581	swastika	2
28582	dissonance	4
28583	equates	1
28584	decker	1
28585	preoccupied	2
28586	rosario	3
28587	forester	1
28588	reversion	4
28589	handlebars	2
28590	parenthood	2
28591	honshu	1
28592	arrogance	4
28593	refresh	1
28594	jizya	2
28595	acl	3
28596	astral	1
28597	histology	4
28598	ici	3
28599	tusk	0
28600	culprit	0
28601	equine	1
28602	qualifier	3
28603	berth	2
28604	resigning	0
28605	peleus	3
28606	preterite	0
28607	uvular	4
28608	roast	0
28609	countering	4
28610	chiropractors	1
28611	einsatzgruppen	0
28612	theodoric	1
28613	geometrically	2
28614	filament	1
28615	baryon	0
28616	unauthorised	3
28617	thorns	4
28618	landfill	1
28619	pave	3
28620	bari	1
28621	auxiliaries	0
28622	comedienne	0
28623	versed	3
28624	massoud	0
28625	dhamma	1
28626	ratsiraka	2
28627	mithraeum	1
28628	gtpase	0
28629	necessitating	4
28630	nora	3
28631	banquo	3
28632	leyden	0
28633	sockets	1
28634	lollardy	2
28635	petri	3
28636	khagan	1
28637	virgins	4
28638	mannerist	0
28639	turkestan	2
28640	contractions	2
28641	boulders	3
28642	solidly	4
28643	lesbos	1
28644	delicious	2
28645	taj	3
28646	tolerances	4
28647	christianized	2
28648	suction	2
28649	barnett	4
28650	boggs	1
28651	patass	0
28652	ltv	0
28653	wrestlers	0
28654	dysentery	0
28655	bangui	2
28656	stanzas	3
28657	coimbra	4
28658	lonesome	4
28659	baroness	0
28660	flashy	2
28661	fez	3
28662	cheung	0
28663	desiring	3
28664	starches	2
28665	nimzowitsch	0
28666	stencil	2
28667	mtr	2
28668	fjords	4
28669	argent	4
28670	hellenes	4
28671	alston	2
28672	ferenc	1
28673	lifeson	0
28674	bards	1
28675	rajiv	2
28676	quesada	3
28677	poaching	3
28678	serena	4
28679	carloman	1
28680	animators	0
28681	underside	3
28682	warners	2
28683	cbd	2
28684	chloroplast	1
28685	starbuck	4
28686	auk	2
28687	sprawling	4
28688	slavonia	3
28689	masamune	3
28690	diurnal	3
28691	fortaleza	0
28692	hahnemann	3
28693	wy	1
28694	lassa	2
28695	signers	1
28696	linz	3
28697	selangor	1
28698	adhd	4
28699	targum	2
28700	greenblatt	0
28701	seamlessly	4
28702	melanchthon	0
28703	unopposed	1
28704	emeralds	1
28705	juggling	0
28706	boucher	3
28707	vecchio	1
28708	heck	1
28709	imperfections	0
28710	schneier	1
28711	rents	0
28712	whore	0
28713	abbess	0
28714	geoffroy	1
28715	sikkim	1
28716	tutankhamun	3
28717	tome	3
28718	courtroom	0
28719	cadets	4
28720	groin	4
28721	hamlin	1
28722	barsoom	3
28723	outing	3
28724	reclusive	4
28725	conspirator	4
28726	cddb	4
28727	nyquist	0
28728	furnish	0
28729	graded	0
28730	mataram	0
28731	resumption	4
28732	dwyer	1
28733	cystic	4
28734	hates	1
28735	outnumber	0
28736	uncontested	3
28737	baryonic	2
28738	intern	0
28739	fifo	3
28740	anemometer	1
28741	indignation	4
28742	leiber	2
28743	discriminated	4
28744	goodies	2
28745	jenna	4
28746	classicism	4
28747	grossman	0
28748	accretion	0
28749	downed	2
28750	gwen	4
28751	empathy	3
28752	annulment	0
28753	hercule	2
28754	zhu	4
28755	balaton	3
28756	mutton	0
28757	assures	3
28758	bloggers	1
28759	beatification	0
28760	rastafari	0
28761	observables	0
28762	romanov	2
28763	minuteman	4
28764	daunting	4
28765	gosling	4
28766	refrained	3
28767	tarn	2
28768	tropic	0
28769	alicante	1
28770	porta	2
28771	stadt	1
28772	himmel	0
28773	ahmet	4
28774	chao	1
28775	liners	1
28776	iverson	3
28777	salmonella	0
28778	brow	0
28779	proteus	1
28780	rockne	0
28781	kal	4
28782	rigidly	2
28783	proust	4
28784	swaps	4
28785	xf	4
28786	yosef	3
28787	transfinite	2
28788	hidalgo	0
28789	cowdery	4
28790	neoliberalism	4
28791	cjd	0
28792	ardennes	1
28793	meager	3
28794	endlessly	2
28795	nicola	2
28796	apollos	2
28797	perrin	4
28798	coliseum	2
28799	epilogue	0
28800	multiprocessing	0
28801	loudspeaker	3
28802	parochial	0
28803	rennet	1
28804	swf	4
28805	joyous	4
28806	resolver	0
28807	ashamed	4
28808	abugidas	2
28809	legacies	3
28810	interruptions	3
28811	tarski	2
28812	enamel	1
28813	fiefs	3
28814	mountaineering	3
28815	silently	4
28816	mamet	3
28817	instrumentalist	3
28818	amphisbaena	1
28819	satisfiable	2
28820	acrobat	0
28821	pontus	3
28822	denominated	2
28823	sire	0
28824	mothra	1
28825	subjugation	1
28826	jima	2
28827	cushion	2
28828	cosgrave	3
28829	brno	2
28830	weizmann	3
28831	lafcadio	3
28832	axons	0
28833	triumphs	4
28834	conceivably	3
28835	hydrologic	0
28836	ejective	0
28837	sqq	3
28838	polaris	1
28839	urbe	0
28840	francophones	0
28841	vhf	4
28842	gina	1
28843	outfits	0
28844	amazed	0
28845	oahu	1
28846	janice	0
28847	odo	3
28848	breve	2
28849	tum	4
28850	castrati	2
28851	coppa	3
28852	amplitudes	4
28853	sleeps	4
28854	neanderthal	3
28855	wen	2
28856	consultations	1
28857	intruder	2
28858	katydids	1
28859	graze	3
28860	stephanie	3
28861	lough	2
28862	ligament	1
28863	dishonest	4
28864	mech	1
28865	gifford	1
28866	alhazen	1
28867	lobo	4
28868	impresario	3
28869	malawian	1
28870	werewolf	1
28871	mayflower	1
28872	appliance	4
28873	lott	1
28874	geisel	4
28875	por	2
28876	tdma	4
28877	snack	4
28878	liquidation	1
28879	procure	0
28880	shrapnel	2
28881	restarted	1
28882	eum	2
28883	waylon	1
28884	berliners	0
28885	homeopaths	0
28886	microcontrollers	0
28887	angina	4
28888	praia	0
28889	neutrinos	1
28890	englishmen	4
28891	kimberly	0
28892	levantine	1
28893	mmm	2
28894	diy	1
28895	aerosols	1
28896	mensheviks	3
28897	overruled	4
28898	confessing	1
28899	renoir	0
28900	schuschnigg	4
28901	petra	3
28902	tagline	3
28903	archipelagoes	2
28904	motherland	1
28905	absolution	1
28906	australasian	4
28907	bangkok	4
28908	pixar	1
28909	npc	3
28910	overloaded	4
28911	sunken	3
28912	powiat	1
28913	wilfrid	0
28914	aggressor	1
28915	cernan	0
28916	suitably	4
28917	patrice	2
28918	delusional	3
28919	haarlem	2
28920	mildred	0
28921	carangi	2
28922	amdahl	1
28923	ruhr	1
28924	loren	3
28925	campaigners	2
28926	baud	3
28927	sorrows	3
28928	timetable	4
28929	aortic	2
28930	linde	1
28931	minuet	4
28932	wabash	3
28933	dispensed	0
28934	chevron	4
28935	railhead	1
28936	plywood	3
28937	eleazar	2
28938	immemorial	1
28939	signage	0
28940	shamir	4
28941	liberalized	4
28942	magnates	2
28943	guideline	2
28944	organometallic	4
28945	weavers	3
28946	ecc	4
28947	sophocles	3
28948	telnet	2
28949	empiricists	1
28950	reiner	2
28951	frontman	3
28952	widths	4
28953	bicentennial	1
28954	unoccupied	1
28955	interrelated	0
28956	partnered	2
28957	empiricist	1
28958	unedited	4
28959	cobbler	0
28960	durango	3
28961	alcatraz	0
28962	virtuosity	3
28963	deseret	1
28964	increments	1
28965	pauses	4
28966	hurried	2
28967	conflicted	3
28968	rossetti	4
28969	bitwise	3
28970	vespasian	3
28971	steinsaltz	1
28972	serif	1
28973	plough	2
28974	decadence	4
28975	georgians	0
28976	philippians	1
28977	thurman	3
28978	mjt	0
28979	cavers	4
28980	syndicalist	1
28981	cameos	0
28982	nagorno	2
28983	clout	1
28984	halen	3
28985	contraceptives	0
28986	carbons	3
28987	spiny	0
28988	focussed	1
28989	clergymen	2
28990	lavos	0
28991	micha	2
28992	ment	0
28993	gomoku	2
28994	perilous	3
28995	classrooms	2
28996	confrontational	2
28997	essai	2
28998	holographic	3
28999	wigan	2
29000	ominous	0
29001	gruesome	0
29002	gaze	4
29003	mimosa	4
29004	prudence	1
29005	sucking	3
29006	complexion	2
29007	shulkhan	3
29008	decatur	4
29009	scissors	4
29010	histone	4
29011	aggregates	4
29012	eine	4
29013	ubiquity	4
29014	uncreated	1
29015	elgin	1
29016	fibrillation	2
29017	lfheim	3
29018	cade	4
29019	bbb	2
29020	detour	3
29021	rst	1
29022	emory	1
29023	sponges	0
29024	mohandas	1
29025	sarai	1
29026	oxidizer	0
29027	undernet	4
29028	beauvoir	2
29029	majapahit	1
29030	joaquin	2
29031	militiamen	4
29032	looping	3
29033	klerk	2
29034	manoeuvre	3
29035	fulani	0
29036	swabian	0
29037	sangha	0
29038	traversal	4
29039	catapults	4
29040	unforeseen	4
29041	monopolistic	0
29042	aquarii	0
29043	apathy	0
29044	schindler	3
29045	nell	1
29046	ayatollah	0
29047	masking	4
29048	brunt	4
29049	bju	2
29050	vaishnavism	2
29051	butte	1
29052	frankfurter	0
29053	smp	3
29054	illusory	0
29055	hillside	1
29056	intoxicated	0
29057	oda	3
29058	visigoth	0
29059	mayonnaise	4
29060	uucp	0
29061	beets	1
29062	ecoregions	0
29063	carnivore	4
29064	stove	3
29065	vineyard	0
29066	habr	0
29067	oise	1
29068	dachshund	2
29069	valpara	3
29070	sligo	3
29071	grunge	3
29072	numerology	2
29073	sharpness	0
29074	fuzes	4
29075	spilling	0
29076	quadra	3
29077	exploratory	3
29078	ajaccio	2
29079	gigantopithecus	0
29080	doohan	0
29081	ili	4
29082	isolates	4
29083	sharpe	4
29084	primeval	4
29085	lawmakers	0
29086	ced	4
29087	bjarne	1
29088	debbie	1
29089	anise	0
29090	acadians	1
29091	lzw	1
29092	orestes	2
29093	kilmer	0
29094	churchyard	2
29095	ina	3
29096	heartbeat	4
29097	undeniable	4
29098	heroism	3
29099	guernica	4
29100	flushing	4
29101	predynastic	2
29102	ramones	1
29103	krone	2
29104	fowl	3
29105	lakeshore	2
29106	aitken	3
29107	nicotine	4
29108	handedly	4
29109	barthes	3
29110	concurrency	1
29111	woodlands	2
29112	lennox	3
29113	chupacabras	2
29114	broadening	2
29115	plugins	1
29116	reusable	2
29117	gearing	1
29118	classmate	0
29119	infects	4
29120	infidelity	3
29121	leftrightarrow	3
29122	domicile	4
29123	tonle	3
29124	publicist	1
29125	symbolizing	4
29126	cheapest	3
29127	curtail	1
29128	drawback	4
29129	scarlett	3
29130	exits	4
29131	ifv	0
29132	occlusion	3
29133	plebeian	3
29134	lightfoot	0
29135	pileser	3
29136	coffey	2
29137	receptions	1
29138	usurped	2
29139	louisa	4
29140	intersecting	2
29141	alejandro	1
29142	epicurean	4
29143	lettuce	1
29144	mcenroe	0
29145	warhammer	0
29146	vtol	0
29147	exacting	2
29148	fart	4
29149	shutdown	3
29150	testaments	3
29151	withstood	0
29152	elihu	1
29153	evangelion	2
29154	accumulates	3
29155	rosie	2
29156	temps	1
29157	landline	3
29158	obsidian	0
29159	mort	3
29160	microfilm	1
29161	plank	1
29162	hellfire	1
29163	jus	1
29164	pgs	2
29165	thanked	3
29166	overlook	0
29167	eberhard	1
29168	omniscient	0
29169	bois	0
29170	silesian	2
29171	yeshiva	4
29172	limewire	1
29173	blaming	3
29174	aristophanes	4
29175	oration	4
29176	actuated	0
29177	infra	3
29178	foal	3
29179	ahasuerus	0
29180	migr	4
29181	quaternions	3
29182	hanks	1
29183	vfa	0
29184	gaeilge	4
29185	sidi	4
29186	stephan	2
29187	marginally	3
29188	servo	3
29189	sardis	3
29190	hitch	0
29191	unaspirated	2
29192	ladakh	0
29193	creeks	4
29194	cherubim	4
29195	fonseca	1
29196	som	4
29197	carmine	4
29198	regalia	0
29199	nitroglycerin	2
29200	compressing	0
29201	pf	0
29202	adenylate	2
29203	ito	1
29204	microfluidics	0
29205	manly	2
29206	overfishing	4
29207	surpluses	2
29208	propellers	0
29209	synthesizing	4
29210	devalued	4
29211	buu	4
29212	raskin	0
29213	questionnaire	2
29214	politeness	1
29215	marshy	2
29216	undertakes	0
29217	planters	2
29218	hypnotherapy	3
29219	sprinkled	2
29220	xc	2
29221	startling	1
29222	tofu	4
29223	bonzo	4
29224	alen	4
29225	stepson	3
29226	mujahideen	2
29227	incursion	1
29228	endothermic	3
29229	carpathian	1
29230	osz	2
29231	pinto	1
29232	devry	3
29233	mourners	3
29234	seduction	2
29235	liberians	3
29236	satisfiability	3
29237	responsa	3
29238	yeti	4
29239	fumes	1
29240	kobe	1
29241	canines	4
29242	bogs	1
29243	jal	4
29244	autocracy	2
29245	kabbalists	4
29246	macromolecules	3
29247	bellevue	3
29248	wagers	4
29249	portage	0
29250	narrowed	1
29251	swampy	1
29252	antihydrogen	4
29253	congregate	3
29254	altars	0
29255	shaun	0
29256	exilic	4
29257	natura	2
29258	suffices	3
29259	rubbed	1
29260	girth	3
29261	equalled	4
29262	kinder	0
29263	queueing	3
29264	wildstorm	4
29265	dragoon	2
29266	endosymbionts	4
29267	palatalized	0
29268	overpopulation	1
29269	ingres	1
29270	griffiths	3
29271	adnan	4
29272	barca	3
29273	characterise	2
29274	lifeforms	4
29275	urgency	4
29276	electroweak	0
29277	bhakti	2
29278	wand	3
29279	wikimedia	2
29280	dnow	2
29281	gobi	1
